                 l            r(l,1)            r(l,2)            r(l,3)                Vp
    1.017000000E+03    3.132781684E+01    3.305743635E+01    2.090328217E+02    6.854404371E-08
    1.018000000E+03    9.963278174E+01    9.780758619E+01    2.563578367E+02    6.523061518E-14
    1.019000000E+03    8.054543138E+01    4.960926175E+01    1.032844186E+02    1.616984853E-02
    1.020000000E+03    8.894702196E+01    7.524275184E+01    3.729804516E+02    2.764696076E-22
    1.021000000E+03    5.819402337E+01    5.551120043E+01    1.688323319E+01    5.730557082E+00
    1.022000000E+03    9.343082905E+01    2.629773319E+01    5.616510510E+01    1.441045609E-01
    1.023000000E+03    4.847117141E+00    4.658004344E+01    2.091164112E+02    1.365739747E-08
    1.024000000E+03    1.825500652E+00    7.895948887E+01    1.340407372E+02    4.756161689E-05
    1.025000000E+03    9.146244526E+01    2.993806303E+01    3.490854025E+02    5.215544599E-20
    1.026000000E+03    7.868193984E+01    1.052218974E+01    9.938412309E+01    7.952171786E-03
    1.027000000E+03    9.805288315E+01    5.475233495E+00    6.252249479E+01    7.122893471E-03
    1.028000000E+03    3.439272344E+01    6.846252084E+01    1.699475288E+02    1.765253399E-05
    1.029000000E+03    9.222055674E+01    8.397806287E+01    3.605135679E+02    2.994895070E-21
    1.030000000E+03    2.425055504E+01    1.815872192E+01    3.990592957E+02    7.568154005E-26
    1.031000000E+03    2.863105536E+01    9.935973883E+01    2.244890928E+02    1.313991696E-10
    1.032000000E+03    8.251667619E+01    7.247273326E+01    1.650814533E+02    1.956785302E-05
    1.033000000E+03    6.748525500E+01    6.764583588E+01    3.981358528E+02    7.658564081E-25
    1.034000000E+03    7.501527667E+01    3.095968664E+01    1.457128167E+02    2.524988841E-04
    1.035000000E+03    3.198878467E+01    2.304578871E+01    3.056231022E+02    1.292792236E-15
    1.036000000E+03    5.524776503E+00    6.245373487E+01    3.953912735E+02    2.208409937E-25
    1.037000000E+03    9.973488450E+01    8.352404833E+00    1.820136666E+02    1.969456024E-08
    1.038000000E+03    3.966274858E+01    6.540025473E+01    3.882033825E+02    1.246251793E-23
    1.039000000E+03    3.013410866E+01    3.194601834E+01    2.059170008E+02    1.063205893E-07
    1.040000000E+03    3.675304651E+01    5.663895234E+00    2.260608435E+02    9.954931904E-10
    1.041000000E+03    7.032306194E+01    3.032097965E+00    1.327676892E+02    1.296573531E-04
    1.042000000E+03    3.950647414E+01    4.520311058E+01    3.386450291E+02    1.899719426E-18
    1.043000000E+03    3.951638937E-01    1.714491993E+01    3.419720650E+02    8.797180912E-21
    1.044000000E+03    4.229728580E+01    5.636224151E+01    9.218957424E+01    6.602697269E-02
    1.045000000E+03    6.786832213E+01    6.007187963E+01    3.531116962E+02    7.845989789E-20
    1.046000000E+03    1.974433847E+00    3.185344338E+01    3.555197001E+02    1.238989707E-21
    1.047000000E+03    7.139127254E+01    5.267208070E+00    2.293753862E+02    5.184432133E-10
    1.048000000E+03    1.380214561E+00    9.214934111E+01    5.759235620E+01    1.025984926E-02
    1.049000000E+03    2.459040731E+01    7.960063964E+00    1.316504478E+02    3.136273433E-04
    1.050000000E+03    9.762895107E+01    2.103508860E+01    3.352329433E+01    2.041063290E-01
    1.051000000E+03    3.369698822E+01    8.404236436E+01    2.010091066E+02    1.523512847E-07
    1.052000000E+03    4.682763219E+01    9.340611100E+01    3.266362667E+02    9.253894882E-18
    1.053000000E+03    8.186714053E+01    5.193182826E+01    7.750508785E+01    1.174316809E-01
    1.054000000E+03    2.806353616E-01    6.076948047E+01    6.632474065E+01    1.389300192E-02
    1.055000000E+03    2.797056139E+01    4.775400460E+01    2.350928545E+02    1.191538058E-09
    1.056000000E+03    5.446574688E+01    4.077074528E+01    9.058402181E+01    7.436885015E-02
    1.057000000E+03    6.183155775E+01    5.881206393E+01    2.472676039E+02    2.048820720E-10
    1.058000000E+03    4.181152284E+01    4.531274438E+01    2.279803991E+02    5.018409371E-09
    1.059000000E+03    8.742367625E+01    3.761862218E+00    3.695943058E+01    1.588880215E-01
    1.060000000E+03    9.635301232E+01    8.823781610E+01    5.854784250E+01    3.565101616E-02
    1.061000000E+03    5.816002488E+01    8.911200762E+01    2.231148005E+02    4.619455653E-09
    1.062000000E+03    1.724939942E+01    3.002592027E+01    5.063248873E+01    5.419514033E-01
    1.063000000E+03    7.166810632E+01    1.799355745E+01    1.290442824E+02    1.047401311E-03
    1.064000000E+03    6.303432584E+01    2.144631147E+01    1.055496812E+02    1.317099848E-02
    1.065000000E+03    5.107879639E+01    9.409933090E+01    7.066078186E+01    6.605481962E-02
    1.066000000E+03    7.689499259E+01    9.112352729E+01    3.813437223E+02    2.747820065E-23
    1.067000000E+03    7.751208544E+01    7.176317573E+01    3.129667640E+01    2.036162260E+00
    1.068000000E+03    2.211977988E+01    4.754382372E+01    2.709940910E+02    1.626029164E-12
    1.069000000E+03    5.675887465E+01    5.888697505E+01    9.565412402E+01    4.977754698E-02
    1.070000000E+03    2.118928432E+01    5.358614326E+01    9.210978746E+01    4.267504575E-02
    1.071000000E+03    5.123329759E+01    9.397246242E+01    2.689484358E+02    1.033894557E-12
    1.072000000E+03    1.649143696E+01    6.258544326E+00    3.491935015E+02    1.012070476E-20
    1.073000000E+03    6.392558217E+01    4.721903205E+01    9.708818980E-01    9.637054630E+00
    1.074000000E+03    8.653438687E+01    4.032197595E+01    3.691260219E+01    1.128764252E+00
    1.075000000E+03    4.909197688E+01    6.189245582E+01    9.992557168E+01    3.443757890E-02
    1.076000000E+03    2.833960652E+01    6.274440885E+01    7.040221095E+01    2.507118178E-01
    1.077000000E+03    9.799183011E+01    3.214026093E+01    3.090325594E+02    9.554278448E-17
    1.078000000E+03    2.108561248E+01    5.142139196E+01    2.792172432E+02    3.266188510E-13
    1.079000000E+03    6.713855267E+01    1.471602470E+01    3.863637447E+02    7.273508523E-24
    1.080000000E+03    7.781152725E+01    1.699860692E+01    3.208049297E+02    3.842604316E-17
    1.081000000E+03    3.591613099E+00    4.128574133E+01    3.135716021E+01    4.428605135E-01
    1.082000000E+03    2.748958208E+00    1.339241117E+01    2.973052740E+02    3.578054476E-16
    1.083000000E+03    1.889653802E+01    1.318889409E+01    1.937070787E+01    2.402572277E+00
    1.084000000E+03    6.401495337E+01    9.669975936E+00    1.259914517E+02    9.009256547E-04
    1.085000000E+03    8.215501904E+01    6.779615879E+01    1.881187320E+02    1.114330369E-06
    1.086000000E+03    7.880008221E+01    5.000708103E+01    2.795972824E+02    4.125801059E-13
    1.087000000E+03    5.212056041E+01    4.231230170E+00    6.228275895E+01    8.242003784E-02
    1.088000000E+03    2.121361904E+00    9.500135779E+01    4.047506452E+01    2.909973832E-02
    1.089000000E+03    9.267842174E+01    5.378600359E+01    2.523035288E+02    2.462592199E-11
    1.090000000E+03    4.379170835E+01    4.363228977E+01    5.569365025E+01    8.333389157E-01
    1.091000000E+03    1.222293228E+01    8.201807737E+01    1.960330606E+02    1.423351332E-07
    1.092000000E+03    9.186297655E+01    3.213961124E+01    2.950560093E+02    6.849322862E-15
    1.093000000E+03    6.835734248E+01    4.681515992E+01    1.844081879E+02    3.069243817E-06
    1.094000000E+03    1.523373276E+01    7.331982851E+01    1.673543096E+02    1.129085499E-05
    1.095000000E+03    2.454478890E+01    8.821148425E+00    2.066570282E+02    2.406907887E-08
    1.096000000E+03    2.146845907E+01    2.699240446E+01    3.305997849E+02    4.600863543E-18
    1.097000000E+03    6.253261566E+01    6.900414824E+01    1.504633546E+02    1.981854137E-04
    1.098000000E+03    2.304927856E+01    4.584116042E+01    3.061126947E+02    1.478135226E-15
    1.099000000E+03    4.087829590E+01    6.718859673E+01    5.505092740E+01    7.646951151E-01
    1.100000000E+03    9.844943285E+01    2.042367309E+01    1.039547205E+02    7.754491336E-04
    1.101000000E+03    4.403828979E+01    2.415969074E+01    3.200206995E+02    7.894313611E-17
    1.102000000E+03    8.076816797E+01    6.822069883E+01    3.121084690E+02    5.132409452E-16
    1.103000000E+03    7.531186938E+01    3.439339995E+01    3.651388884E+02    3.030061600E-21
    1.104000000E+03    9.583367705E+01    7.986688614E+01    2.490807325E+01    6.150859926E-01
    1.105000000E+03    4.753997624E+01    9.674220085E+01    2.433131456E+02    5.012593801E-11
    1.106000000E+03    7.272418141E+01    6.017286777E+01    8.973804116E+01    6.246345611E-02
    1.107000000E+03    8.349312544E+01    8.344601989E+01    7.994076014E+01    4.675558518E-02
    1.108000000E+03    7.477337718E+01    3.792648315E+01    2.002824306E+02    2.654282724E-07
    1.109000000E+03    4.097178280E+01    6.997904181E+01    1.646867394E+02    3.664869700E-05
    1.110000000E+03    4.193544015E+00    9.656530619E+01    1.705833793E+02    3.130408386E-07
    1.111000000E+03    9.728044868E+01    3.877193034E+01    1.299688697E+02    1.940554548E-04
    1.112000000E+03    6.365259886E+01    5.771685392E-01    1.292108417E+02    6.845639473E-05
    1.113000000E+03    9.391567111E+01    1.948158890E+01    3.118458748E+02    1.014726192E-16
    1.114000000E+03    2.667506635E+01    4.521172941E+01    1.497004390E+02    1.913575012E-04
    1.115000000E+03    9.109508395E+01    6.748682857E+01    1.095308065E+02    4.086588555E-03
    1.116000000E+03    3.049597144E+01    9.319640398E+01    3.805366755E+02    2.225618453E-23
    1.117000000E+03    2.546721697E+01    5.276305676E+01    2.085618973E+01    4.243381349E+00
    1.118000000E+03    6.341689229E+01    4.631611705E+01    7.302615047E+01    2.621391762E-01
    1.119000000E+03    1.639635675E+00    6.355582476E+01    4.514724612E+01    8.215836249E-02
    1.120000000E+03    7.356186509E+01    9.985516965E+00    1.400607347E+02    1.801399836E-04
    1.121000000E+03    7.101866007E+01    6.466506720E+01    1.758358598E+02    8.519273310E-06
    1.122000000E+03    3.365758955E+01    5.587431416E+00    3.629100323E+02    6.627290881E-22
    1.123000000E+03    8.846669793E+01    5.421580672E+01    3.014682770E+02    3.287329680E-15
    1.124000000E+03    8.925148249E+01    9.953785539E+01    2.164765835E+02    2.315948239E-10
    1.125000000E+03    9.187702835E+00    5.570663214E+01    3.321327925E+02    2.100984293E-18
    1.126000000E+03    1.435426325E+01    4.503593743E+01    2.951483488E+02    8.917925984E-15
    1.127000000E+03    9.797865748E+01    8.607347608E+01    1.333867311E+02    5.022974381E-05
    1.128000000E+03    1.529154032E+01    7.185777426E+01    2.929071486E+01    1.718651783E+00
    1.129000000E+03    5.074973106E+01    7.058856636E+00    1.419640541E+02    1.357717100E-04
    1.130000000E+03    5.303499103E+01    8.783813119E+01    1.072131276E+02    7.591600769E-03
    1.131000000E+03    5.679258108E+01    8.937240839E+01    9.315332770E+01    2.156881733E-02
    1.132000000E+03    7.507739067E+01    8.954784870E+01    1.243014336E+02    1.000380149E-03
    1.133000000E+03    8.678343892E+01    7.928575873E+01    7.513281107E+01    6.666003029E-02
    1.134000000E+03    1.053289101E+01    8.587208986E+01    5.611623526E+01    1.373835214E-01
    1.135000000E+03    4.242029488E+01    2.404010743E+01    3.748368025E+02    2.056456942E-22
    1.136000000E+03    3.481896222E+01    3.861495256E+01    9.998048544E+01    3.020638885E-02
    1.137000000E+03    4.137382805E+01    5.187029243E+01    1.568492532E+02    1.123348747E-04
    1.138000000E+03    3.266915977E+01    9.051927924E+01    5.857636333E+01    2.030623343E-01
    1.139000000E+03    5.724036694E+00    7.469780743E+00    1.764283657E+02    3.462406521E-07
    1.140000000E+03    2.722751535E+00    3.689429760E+01    1.387294531E+02    6.611251366E-05
    1.141000000E+03    3.447075188E+00    3.288269341E+01    8.405408263E+01    1.229326513E-02
    1.142000000E+03    6.490300298E+01    1.477235556E+01    4.669847488E+01    6.532981732E-01
    1.143000000E+03    9.216145277E+01    7.493624091E+01    1.018826887E+01    3.703038268E+00
    1.144000000E+03    6.920486689E+01    5.663206577E+01    3.173721433E+01    2.705566416E+00
    1.145000000E+03    7.273501754E+01    4.377437234E+01    6.824189425E+01    3.004230399E-01
    1.146000000E+03    9.040929079E+01    5.688968897E+01    2.309003592E+02    1.182098619E-09
    1.147000000E+03    7.812274098E+01    8.820278645E+01    2.774007559E+02    2.761969109E-13
    1.148000000E+03    7.353464365E+01    9.323382378E+01    1.075135827E+02    3.163571523E-03
    1.149000000E+03    3.437575400E+01    5.049335584E+00    1.653389215E+02    5.245207471E-06
    1.150000000E+03    7.756416202E+01    4.617379606E+01    1.376017451E+02    6.876101539E-04
    1.151000000E+03    8.977671266E+01    1.145591661E+01    5.795007348E+01    9.844194379E-02
    1.152000000E+03    3.673851490E+01    3.186826780E+00    3.277207375E+02    1.569706706E-18
    1.153000000E+03    5.200101733E+01    3.915983737E+01    3.509751320E+02    1.181643644E-19
    1.154000000E+03    7.544211149E+01    4.143342674E+01    1.284823298E+02    1.813725026E-03
    1.155000000E+03    3.311985359E+00    8.749594688E+01    1.620435953E+02    2.513378140E-06
    1.156000000E+03    3.925237954E+01    2.018010467E+01    2.820542336E+02    1.619694455E-13
    1.157000000E+03    4.924683571E+01    3.783056140E+01    3.884833813E+02    1.058012882E-23
    1.158000000E+03    3.832601607E+01    2.207034230E+01    2.948441982E+02    1.327369936E-14
    1.159000000E+03    2.039211243E+01    2.457496226E+01    2.391597271E+02    2.987515853E-10
    1.160000000E+03    9.237698913E+01    1.879312098E+01    3.437491894E+02    9.897628148E-20
    1.161000000E+03    7.959461808E+01    9.225901961E+01    2.986138687E+00    7.452499420E+00
    1.162000000E+03    9.706671238E+01    4.115146995E+01    3.306298018E+02    1.612317625E-18
    1.163000000E+03    6.622785330E+01    2.359610647E+01    1.477697968E+02    1.952369924E-04
    1.164000000E+03    2.746142447E+01    2.550514042E+01    3.732645273E+02    2.032792982E-22
    1.165000000E+03    6.165946126E+01    1.584160626E+01    2.757595778E+02    4.656084177E-13
    1.166000000E+03    9.911280870E+01    3.221596479E+01    1.501768589E+02    7.212486567E-06
    1.167000000E+03    7.225700021E+01    9.953085780E+01    4.510039389E+01    2.156587745E-02
    1.168000000E+03    6.602991223E+01    1.305667162E+01    1.376774192E+02    3.510291184E-04
    1.169000000E+03    2.420357466E+01    2.648243904E+01    3.545948744E+02    1.890082614E-20
    1.170000000E+03    9.754995257E+00    1.078929976E+01    6.279202700E+01    6.261821450E-02
    1.171000000E+03    6.743407845E+01    2.913782001E+01    8.656541109E+01    7.393630377E-02
    1.172000000E+03    2.338261902E+00    8.701957464E+01    1.400660276E+02    2.295453033E-05
    1.173000000E+03    3.038157010E-01    6.484345198E+01    2.341246605E+02    4.917464088E-11
    1.174000000E+03    4.131319821E+01    1.120228916E+01    2.029199362E+02    7.723012577E-08
    1.175000000E+03    3.438090086E+01    1.295305640E+01    3.519059658E+02    2.369334946E-20
    1.176000000E+03    3.413987458E+01    6.462625265E+01    1.927154183E+02    8.980057950E-07
    1.177000000E+03    1.903808713E+01    7.870772481E+01    1.241822481E+02    1.441397405E-03
    1.178000000E+03    7.278184295E+01    5.223883390E+01    1.993436933E+02    3.570695904E-07
    1.179000000E+03    1.159071177E+01    8.844111562E+01    4.889987111E+01    1.980439702E-01
    1.180000000E+03    6.180024147E+00    6.317687035E+01    2.701376200E+02    5.367588259E-13
    1.181000000E+03    8.447682261E+01    1.726768166E+01    2.815594673E+02    9.775795551E-14
    1.182000000E+03    1.388731748E+01    8.276488185E+01    1.468130708E+02    8.394439734E-05
    1.183000000E+03    7.920745760E+00    3.147147000E+01    3.783613443E+02    1.920958336E-23
    1.184000000E+03    3.792539239E+00    5.990490913E+01    1.647905946E+02    4.783283950E-06
    1.185000000E+03    1.774907261E+01    9.904664159E+01    2.184651613E+02    4.411108447E-10
    1.186000000E+03    2.770710588E+01    9.938474894E+01    2.868010759E+02    2.148429371E-15
    1.187000000E+03    7.301458120E+01    5.855150223E+01    8.678649664E+01    7.903325141E-02
    1.188000000E+03    6.744127870E+01    8.548638225E+01    1.128271699E+02    4.677681425E-03
    1.189000000E+03    5.671565533E+01    6.835245490E+01    3.653103828E+02    4.300647755E-21
    1.190000000E+03    6.056503393E-01    3.092085421E+01    6.960961223E+01    9.932199365E-03
    1.191000000E+03    9.549758434E+01    1.467049122E+01    3.362917662E+02    2.481265239E-19
    1.192000000E+03    8.915692568E+01    3.845266104E+01    5.005300641E+01    4.195636535E-01
    1.193000000E+03    5.545656681E+01    3.022183478E+01    4.032297432E+01    1.712375935E+00
    1.194000000E+03    5.992742181E+01    8.809764385E+01    1.921163321E+02    4.731037006E-07
    1.195000000E+03    1.774033308E+01    2.344420254E+01    3.895718098E+02    1.958602506E-24
    1.196000000E+03    2.079993039E+01    9.759293199E+01    3.769945860E+02    1.384861335E-23
    1.197000000E+03    4.876350239E+00    4.168545902E+01    1.256636381E+02    4.974970657E-04
    1.198000000E+03    4.379838407E+01    5.681442022E+01    3.719457865E+02    7.942478889E-22
    1.199000000E+03    8.609680533E+01    6.325032115E+01    2.651833057E+02    4.286781562E-12
    1.200000000E+03    2.816264033E+01    2.637344003E+01    6.194342971E+01    3.555687603E-01
    1.201000000E+03    1.694496870E+01    3.454766572E+01    2.593176663E+01    2.434803999E+00
    1.202000000E+03    8.406770825E+01    4.441325366E+01    3.956202745E+02    1.232564940E-24
    1.203000000E+03    6.393808126E+00    3.340832191E-01    3.807538271E+02    2.549065096E-25
    1.204000000E+03    6.573318839E+01    9.412738681E+01    1.613496900E+02    1.266466692E-05
    1.205000000E+03    3.691982925E+01    2.673630416E+01    2.497583151E+02    8.290685861E-11
    1.206000000E+03    6.899154782E+01    3.627352417E+00    3.685475349E+02    1.359254216E-22
    1.207000000E+03    2.002564520E+01    2.087529898E+01    3.867335081E+02    4.177658664E-24
    1.208000000E+03    7.403293252E+01    8.450842500E+01    3.512750566E+01    1.173886579E+00
    1.209000000E+03    6.406037509E+00    1.265615523E+01    2.359896183E+02    8.484965103E-11
    1.210000000E+03    7.045026869E+00    6.724173427E+01    1.499497533E+02    4.854382725E-05
    1.211000000E+03    2.286513746E+01    1.091470569E+01    4.039016962E+01    5.716339536E-01
    1.212000000E+03    2.068066746E+01    3.940112144E+00    3.519209862E+02    4.145166364E-21
    1.213000000E+03    8.297073841E+01    2.331588119E+01    3.088405848E+02    5.529892453E-16
    1.214000000E+03    2.819513679E+01    2.538389266E+01    2.976670742E+02    6.617538111E-15
    1.215000000E+03    6.324821711E+01    2.242345214E+01    2.730294466E+02    1.118016305E-12
    1.216000000E+03    9.944217652E+00    8.447378278E+01    1.822370172E+02    6.906509379E-07
    1.217000000E+03    8.904731870E+01    8.689154387E+01    1.865554601E+00    8.722042655E+00
    1.218000000E+03    2.639773488E+01    1.266450137E+01    2.142741442E+02    1.124430325E-08
    1.219000000E+03    1.678525656E+01    2.113363743E+01    2.626002789E+02    3.333916151E-12
    1.220000000E+03    3.684458435E+01    3.558486998E+01    2.632471085E+02    9.149273337E-12
    1.221000000E+03    3.820590973E+01    3.811478019E+01    3.625355661E+01    2.258280938E+00
    1.222000000E+03    6.800895333E+01    7.746258974E+01    2.056035995E+02    1.123926854E-07
    1.223000000E+03    1.954791844E+01    2.434410155E+01    1.848941565E+02    1.178676927E-06
    1.224000000E+03    9.415951371E+01    7.762134671E+01    1.469109774E+02    4.961226982E-05
    1.225000000E+03    8.382453918E+01    7.197937369E+01    1.614532828E+02    2.844241973E-05
    1.226000000E+03    1.027774513E+01    3.248431683E+01    1.688276529E+02    6.644026238E-06
    1.227000000E+03    8.105286956E+01    9.512795210E+01    2.760893822E+02    1.353549890E-13
    1.228000000E+03    6.191081405E+01    7.681529522E+01    3.751485109E+02    3.317905713E-22
    1.229000000E+03    8.071596026E+01    2.446665317E+01    2.858856440E+02    6.792909642E-14
    1.230000000E+03    5.872240067E+01    3.487584293E+01    3.882306814E+01    1.961928874E+00
    1.231000000E+03    2.417735159E+01    3.277911544E+01    1.438466311E+02    2.908163679E-04
    1.232000000E+03    6.926865876E+00    6.752731204E+01    1.253724933E+02    6.543659556E-04
    1.233000000E+03    6.223915219E+01    1.354120374E+01    1.977297068E+01    3.003203909E+00
    1.234000000E+03    7.820175290E+01    4.258435667E+01    5.418816805E+01    6.229150711E-01
    1.235000000E+03    4.575212300E+01    7.903198600E+01    2.051583767E+02    1.238529494E-07
    1.236000000E+03    4.347963035E+01    5.297250152E+01    1.747359037E+02    1.251312961E-05
    1.237000000E+03    5.705650449E+01    6.716329455E+01    2.592966318E+02    2.361878564E-11
    1.238000000E+03    2.483644038E+01    1.290964484E+01    6.331437826E+01    1.624685347E-01
    1.239000000E+03    7.314974815E+00    8.962823749E+01    1.707192063E+02    1.598918107E-06
    1.240000000E+03    6.688804626E+01    4.078843594E+01    2.515407085E+02    8.747428757E-11
    1.241000000E+03    2.829871178E+01    2.640146315E+01    3.423669100E+02    3.845251197E-19
    1.242000000E+03    4.976511300E+01    1.363319457E+01    4.115655422E+01    9.193927163E-01
    1.243000000E+03    1.076055616E+01    1.683354378E+01    3.735304832E+02    4.922342531E-23
    1.244000000E+03    1.874802262E+01    8.097388744E+01    3.328264713E+02    2.618810297E-18
    1.245000000E+03    2.416944504E+01    6.834620237E+01    9.190149903E+01    4.181222423E-02
    1.246000000E+03    6.225924492E+01    9.859330058E+01    1.313885748E+01    6.593035693E-01
    1.247000000E+03    3.833719492E+01    1.354221720E+00    2.769123316E+02    2.928567002E-14
    1.248000000E+03    9.552431703E+01    9.659397602E+00    2.103144884E+02    3.627368251E-09
    1.249000000E+03    9.010577798E+01    9.290360212E+01    4.118897319E+01    1.817704028E-01
    1.250000000E+03    6.333741546E+01    7.320299745E+01    2.592882156E+02    2.057066034E-11
    1.251000000E+03    6.316040158E+01    9.687062502E+01    3.548626661E+02    7.731245070E-21
    1.252000000E+03    8.707475066E+01    1.220768243E+01    3.969115019E+02    1.789041780E-25
    1.253000000E+03    9.637944698E+01    7.629462481E+01    3.884444714E+02    1.957757665E-24
    1.254000000E+03    2.481135726E+01    5.232203603E+01    1.295464516E+02    1.629999391E-03
    1.255000000E+03    5.203944445E+01    4.116187692E+01    3.324007988E+02    8.547962792E-18
    1.256000000E+03    7.242147923E+01    7.345751524E+01    9.057362564E-01    9.462772706E+00
    1.257000000E+03    2.040405869E+01    5.621124506E+01    3.730889082E+02    3.016945183E-22
    1.258000000E+03    8.036804795E+01    1.306141317E+01    2.132251263E+02    1.285184044E-08
    1.259000000E+03    5.221762061E+01    6.352915168E+01    3.390170336E+01    2.639123833E+00
    1.260000000E+03    4.762470722E+01    3.492680565E+00    1.050645828E+02    2.576171840E-03
    1.261000000E+03    6.408467889E+01    8.603566885E+01    2.218945742E+02    6.846760426E-09
    1.262000000E+03    5.123944283E+01    9.684163928E+01    3.043738127E+02    5.278801034E-16
    1.263000000E+03    1.493129730E+01    4.358575642E+01    1.486695290E+02    1.291257927E-04
    1.264000000E+03    8.388165236E+01    7.713583112E+01    3.149616122E+01    1.409729957E+00
    1.265000000E+03    6.235354543E+01    4.980317056E+01    2.877704382E+02    1.118213283E-13
    1.266000000E+03    4.827742875E+01    8.419649005E+01    1.660979390E+02    1.963671448E-05
    1.267000000E+03    6.459725499E+01    1.624079496E+01    5.036649704E+01    5.731441809E-01
    1.268000000E+03    5.224260688E+00    8.798457384E+01    3.860435724E+02    1.356630797E-24
    1.269000000E+03    1.160767451E+01    6.076423526E+01    2.053810835E+02    5.638044912E-08
    1.270000000E+03    6.044539213E+01    2.049922943E+00    3.085670710E+02    7.728047408E-17
    1.271000000E+03    3.114371598E+01    2.684200108E+01    2.731193781E+02    9.977671871E-13
    1.272000000E+03    2.325056791E+01    6.099799871E+01    3.139343023E+02    3.055715076E-16
    1.273000000E+03    5.891878009E+01    1.016140431E+01    2.424542189E+02    1.306183456E-10
    1.274000000E+03    7.600175142E+01    8.011360168E+01    2.916820049E+02    2.886059719E-14
    1.275000000E+03    5.603939295E+01    1.377773434E+01    1.286237597E+02    1.046859399E-03
    1.276000000E+03    2.762689441E+00    9.735457301E+01    2.286591291E+02    3.421859226E-11
    1.277000000E+03    1.794385761E+01    9.183905125E+01    1.317134619E+02    2.673243931E-04
    1.278000000E+03    1.667550392E+00    2.158676833E+01    3.342978001E+02    1.049184274E-19
    1.279000000E+03    6.244088709E+00    7.009993792E+01    3.454289436E+02    6.082222382E-20
    1.280000000E+03    1.729241759E+00    8.484136462E+01    1.088454723E+02    4.052539688E-04
    1.281000000E+03    3.284617364E+01    7.843884826E+01    2.889953852E+02    5.193277381E-14
    1.282000000E+03    3.032282591E+01    9.428713322E+01    3.970407963E+02    2.153516099E-25
    1.283000000E+03    8.277201056E+01    2.944601141E+00    3.036777496E+02    1.979219267E-16
    1.284000000E+03    4.683452249E+01    3.865282834E+01    1.908770919E+02    1.333908054E-06
    1.285000000E+03    5.252014995E+01    8.512095213E+01    1.670125008E+02    1.654867257E-05
    1.286000000E+03    1.757752001E+01    6.377046704E+01    3.208220482E+02    4.983868488E-17
    1.287000000E+03    7.329729795E+01    6.785565019E+01    8.484530449E+01    8.007168624E-02
    1.288000000E+03    8.485874534E+01    9.325344563E+01    3.435406446E+02    1.328440979E-19
    1.289000000E+03    3.591829836E+01    2.505171597E+01    7.335770130E+01    1.827352790E-01
    1.290000000E+03    6.678488851E+01    3.897856176E+01    1.804274917E+01    5.152816587E+00
    1.291000000E+03    2.829874456E+01    2.184147388E+01    4.177741706E+01    1.080808435E+00
    1.292000000E+03    3.108175695E+01    8.042674661E+01    1.700882614E+01    4.268041495E+00
    1.293000000E+03    1.748216599E+01    6.858558655E+01    1.532468349E+01    4.408884152E+00
    1.294000000E+03    2.771308422E+01    6.055672169E+01    1.206680834E+01    6.393474016E+00
    1.295000000E+03    8.116505742E+01    1.157304365E+00    1.762393951E+02    2.405961510E-07
    1.296000000E+03    7.522031665E+01    2.387750447E+01    3.545744658E+02    2.688747329E-20
    1.297000000E+03    7.450705767E+01    4.086712003E+01    2.355328560E+02    1.165577056E-09
    1.298000000E+03    9.017931223E+01    4.930461943E+01    3.587176561E+02    8.949624797E-21
    1.299000000E+03    9.654569030E+01    6.872195005E+01    3.637904882E+02    9.787789825E-22
    1.300000000E+03    4.315448105E+01    2.542855144E+01    2.102612019E+02    5.751659096E-08
    1.301000000E+03    6.086719632E+01    5.776795745E+01    2.657399178E+02    7.844517517E-12
    1.302000000E+03    4.466062784E+01    3.479790390E+01    3.403307915E+02    1.178034795E-18
    1.303000000E+03    2.353051305E+01    7.583499551E+01    2.019321769E+01    3.601873659E+00
    1.304000000E+03    7.385255694E+01    3.355672657E+01    3.390832901E+02    1.352192002E-18
    1.305000000E+03    4.911902845E+01    6.263468266E+01    9.511319995E+01    5.079352167E-02
    1.306000000E+03    4.015566409E+01    6.929486394E+01    3.162794352E+02    2.634610034E-16
    1.307000000E+03    6.984023452E+01    7.526361942E+01    3.565270424E+02    2.892849839E-20
    1.308000000E+03    8.316007853E+01    4.083175957E+01    3.469899178E+02    1.930104107E-19
    1.309000000E+03    9.282561541E+01    4.158864170E+00    3.006839752E+02    2.476212622E-16
    1.310000000E+03    6.923879385E+01    7.078428268E+01    3.083494902E+02    1.442479198E-15
    1.311000000E+03    6.099379063E+01    3.833743930E+01    2.153736353E+02    3.490382371E-08
    1.312000000E+03    7.317736745E+01    4.206517935E+01    8.572009951E+00    7.346521375E+00
    1.313000000E+03    8.501582742E+01    7.783222795E+01    1.097580671E+02    4.950024330E-03
    1.314000000E+03    5.663246512E+01    2.987235188E+01    3.403420448E+02    1.097390656E-18
    1.315000000E+03    2.962156832E+01    1.123378575E+01    3.438436985E+02    1.196645598E-19
    1.316000000E+03    3.262872249E+00    7.757732272E+01    2.475223303E+02    1.360425616E-11
    1.317000000E+03    9.061928838E+00    3.368951380E+01    1.169473410E+02    1.935653682E-03
    1.318000000E+03    2.009332478E+01    6.195086837E+01    8.296589851E+01    7.931662623E-02
    1.319000000E+03    5.873344094E+00    5.220833048E+00    3.077198029E+02    3.426145306E-17
